"","orig.ident","nCount_RNA","nFeature_RNA","percent_mt","percent_ERCC","S.Score","G2M.Score","Phase","old.ident"
"KZMYZG","XRA",21583,1897,7.09817912245749,0,0.0201288603961752,-0.0250891277453431,"S","XRA"
"OHEKXA","XRA",662740,2340,9.79690376316504,0,0.0339168535286436,-0.0214472525245795,"S","XRA"
"NYKECV","XRA",425450,2609,14.3873545657539,0.0723939358326478,-0.0633293863820567,0.0345101490073746,"G2M","XRA"
"MIEYJV","XRA",134947,1780,9.19027470043795,0.0770672930854335,-0.0728827033264114,0.0198054986286317,"G2M","XRA"
"QMGUGP","XRA",1145815,2952,9.60216090730179,0.0359569389473868,-0.0196171444986185,-0.0567777150971084,"G1","XRA"
"WSTIET","XRA",907786,2422,9.27729663158498,0,0.0192291776566194,-0.0955765597134203,"S","XRA"
"BIDMIS","XRA",149544,2644,8.73254694270583,0,-0.0628561839862262,-0.027511927995901,"G1","XRA"
"PXWNYF","XRA",996557,2708,5.4770575090035,0.00120414587424503,0.053263229016496,0.00611553912820388,"S","XRA"
"OZEAPR","XRA",905168,2161,7.31333851837449,0.00022095345836353,-0.014189463209645,-0.0166318244994331,"G1","XRA"
"ITBCBT","XRA",522902,2753,11.4709830905217,0,0.00523004638928687,-0.0543791844458833,"S","XRA"
"VKJODM","XRA",770829,2150,14.5604277991617,0,-0.0680172106681722,0.0439308040320244,"G2M","XRA"
"HASAPH","XRA",1240185,2237,3.55180880271895,0,0.0335770305344763,-0.00873472064487461,"S","XRA"
"DCKALE","XRA",706638,1637,13.5626728254071,0,-0.0501512896488382,0.00947704235423484,"G2M","XRA"
"ZHBNHV","XRA",810235,2140,8.62873117058631,0.0272760371990842,-0.0238309904187595,-0.0284757167087461,"G1","XRA"
"MBAYII","XRA",516300,2273,2.14642649622313,0.00910323455355413,-0.0253545334426601,-0.00529420536380132,"G1","XRA"
"OBVGJK","XRA",194202,2476,4.99325444640117,0,-0.0163610861477829,0.0374827342772743,"G2M","XRA"
"CYKDMO","XRA",653635,2081,9.7337198895408,0,-0.00218592100609516,-0.0338656959292639,"G1","XRA"
"ZCERBV","XRA",499713,2469,11.7889668669816,0,-0.0691631228431195,-0.0511732384234252,"G1","XRA"
"JLZBID","XRA",550752,2888,7.02021962698274,0,-0.0239176936797631,-0.0404115357721283,"G1","XRA"
"HSCZKM","XRA",508428,2054,7.61464750171116,0,-0.0222797585203293,0.0501457855889573,"G2M","XRA"
"EKTSDE","XRA",617594,2570,11.3932454007001,0,-0.0674709957434075,-0.0115451571641025,"G1","XRA"
"SATFGG","XRA",664240,2853,8.58665542574973,0,-0.086107944070249,-0.0770006108999159,"G1","XRA"
"TPJUIV","XRA",613074,2307,9.49917954439431,0,-0.0651160482988661,-0.00496974477646202,"G1","XRA"
"VGOQSG","XRA",231468,1338,14.4451932880571,0,0.0442570089371581,-0.00465316282253572,"S","XRA"
"NOGUQI","XRA",524448,1825,9.8288104826408,0,-0.0627327698429186,-0.0179960173106892,"G1","XRA"
"FVLXOC","XRA",536459,2951,8.61463783811997,0.00316892810074954,-0.0149242147583791,7.57593150480934e-05,"G2M","XRA"
"GAHDLT","XRA",525405,2335,4.01081070793007,0,-0.0743369134997937,-0.0771624700844947,"G1","XRA"
"DTWIXM","XRA",786609,2348,6.2813926614112,0,-0.0642301865727975,0.034177804962073,"G2M","XRA"
"ZBSMNY","XRA",704342,2248,12.529850555554,0.0085185889809212,0.0118268252648402,-0.00166845337111526,"S","XRA"
"FNAARY","XRA",465456,2758,6.34259736688323,0,-0.0453846401749453,-0.0657829414110542,"G1","XRA"
"CTTUEA","XRA",749084,2608,5.9771667796936,0,0.00621817961547048,-0.0685712413024286,"S","XRA"
"XUHWTV","XRA",574271,2922,6.32454015612838,0.0120152332261249,-0.0512824199713301,0.0241907230280985,"G2M","XRA"
"ZCIFNN","XRA",603471,2339,2.13398821152963,0.0465639608199897,0.104805023518891,-0.0185149487912331,"S","XRA"
"JBHDRQ","XRA",681694,2536,4.74861154711645,0.0120288575225834,-0.0531251831509643,-0.0231208135590391,"G1","XRA"
"AVCRUK","XRA",401539,1879,3.06246715761109,0,0.053623349595799,0.00846338907896096,"S","XRA"
"ERVIJL","XRA",707956,2266,6.47441366412602,0,-0.0565946763017441,0.0522488244087425,"G2M","XRA"
"ZYJLMK","XRA",347822,1555,11.0691675627189,0.0425504999683746,-0.0549264113571607,-0.0657388043140002,"G1","XRA"
"JMQCML","XRA",865494,2673,5.76295156292245,0,-0.0329193757993171,0.0120331966214317,"G2M","XRA"
"OWZIUC","XRA",815107,2702,7.83173252100644,0,0.0693835120090909,-0.0630765781101353,"S","XRA"
"WHUFFQ","XRA",704183,2521,14.2737044205839,0.0120707259334576,0.0108592681176051,-0.0253549492219619,"S","XRA"
"JSPVRE","XRA",251846,1758,13.142952439189,0,-0.00614244220336663,0.039524234066509,"G2M","XRA"
"IRHJZY","XRA",557819,2328,8.16770314385132,0.0209745455066966,-0.0446283381708819,-0.036600563959707,"G1","XRA"
"IJIYGN","XRA",315238,2787,5.83908031392154,0.000634441279287396,0.0596133443137368,-0.0844662246769704,"S","XRA"
"PRAKRH","XRA",405007,1855,8.88182179567267,0.00839491663107057,0.0237607726171775,0.0527387893509988,"G2M","XRA"
"BUEHAL","XRA",341583,1706,13.0436819162546,0,-0.0219930675447414,-0.0608741376888926,"G1","XRA"
"GDHUGB","XRA",519972,2116,10.1565084273769,0,-0.0812698693320692,-0.0259162714325944,"G1","XRA"
"SODYRZ","XRA",859244,2611,9.87612366219607,0.000931051016940473,-0.0296880020969454,-0.0439008686486168,"G1","XRA"
"FCNLMY","XRA",307679,2329,5.38255779562466,0.064027769201018,-0.0307425366133871,-0.0339573428334492,"G1","XRA"
"KWRQMV","XRA",1343556,2885,6.51755490653162,0.0721964696670626,-0.0505428579767212,-0.0130013189338042,"G1","XRA"
"PEQQHO","XRA",309479,2107,7.64736864213727,0.000323123701446625,-0.0507775888776219,0.0219850623961609,"G2M","XRA"
"NXCCQY","XRA",853377,2641,10.3040039747966,0.0678480905859895,-0.0867433131344545,0.0153925089388892,"G2M","XRA"
"RZIULB","XRA",775410,2441,6.74468990598522,0.023471453811532,-0.0737755466270423,-0.0385938459522601,"G1","XRA"
"WLVFZH","XRA",440512,2111,8.52144776986779,0,-0.0347733503446382,-0.009573882666748,"G1","XRA"
"XLWPCF","XRA",1383278,2276,7.97670461035309,0,-0.0117974454369963,0.045482165596076,"G2M","XRA"
"RRXZNL","XRA",473923,1869,11.7628813119431,0,-0.00239837859363957,-0.0482714382475594,"G1","XRA"
"GPASYS","XRA",132621,801,5.06933291107743,0,-0.00191177926559589,-0.0613295431503144,"G1","XRA"
"DBDLIE","XRA",801596,2513,5.50027694748976,0.0116018543006702,-0.0190792065332502,0.0351472002284752,"G2M","XRA"
"VIJOCO","XRA",201761,1871,9.69711688582035,0,-0.0591408837123732,0.0230435354677173,"G2M","XRA"
"TUUARJ","XRA",198212,1768,13.7115815389583,0,-0.0275755770012163,-0.0490274239425029,"G1","XRA"
"EWGNKN","XRA",411814,1966,14.0978694264887,0,-0.0267259632986708,-0.00452925873112429,"G1","XRA"
"YQUXFK","XRA",746522,2823,7.06449374566322,0.000133954525117813,-0.069345909477929,0.00411744658421213,"G2M","XRA"
"PTNINR","XRA",126647,1128,10.5442687154058,0,-0.0489566866665536,0.00454518845132416,"G2M","XRA"
"LUGDRJ","XRA",345445,1253,6.21922447857112,0,0.0215885208513431,0.032364164238089,"G2M","XRA"
"LMSRDX","XRA",562931,2234,12.8950084468612,0.000532924994359877,-0.0757240151934579,-0.0122026817351175,"G1","XRA"
"YYSKLB","XRA",488900,1927,7.84557169155246,0.000204540805890775,-0.0498089231435684,-0.00874839877193567,"G1","XRA"
"CSYZSJ","XRA",559960,1712,12.2940924351739,0,-0.0515144825888008,0.0186906876810133,"G2M","XRA"
"KNTDVJ","XRA",1033464,2686,8.4312564346702,0.0238034416293165,-0.0298187131166091,-0.060155945236171,"G1","XRA"
"XLLJFG","XRA",575643,1731,9.85749848430364,0,0.0399136416539581,-0.0197242849363757,"S","XRA"
"USKBCX","XRA",1231245,1280,12.3705680023066,0,0.0374196895147991,-0.0148099326995243,"S","XRA"
"CHFREA","XRA",1299176,1571,13.3010462015924,0,-0.0495268970748655,-0.0158974018800486,"G1","XRA"
"WVUOQH","XRA",206363,1248,12.3088925824881,0,-0.0574820423679978,-0.0590535471208066,"G1","XRA"
"TVUUOW","XRA",2364514,2769,10.0304333152606,0.00215689143731016,-0.0301170641883237,-0.0721729831473693,"G1","XRA"
"HNSWGT","XRA",897191,1402,8.80592872643618,0,-0.0547385501334619,-0.0283859254117227,"G1","XRA"
"TEFSTK","XRA",1036514,2687,4.39280125497581,0,0.0468365934495357,-0.0340191079989773,"S","XRA"
"WCJCEY","XRA",1889565,2138,10.0329440903065,0,-0.00050148476633953,-0.0648337806797047,"G1","XRA"
"RYRYYB","XRA",690578,2497,7.28809779633872,0.0401113270332967,0.0580921426566744,-0.0347663374533421,"S","XRA"
"FECVFY","XRA",458790,1515,11.6220928965322,0,-0.0471665043211189,0.0159348256276726,"G2M","XRA"
"ILEGBR","XRA",488828,2788,5.40026348736161,0.07241811025555,-0.04295725266075,-0.0275627844637487,"G1","XRA"
"UGHSNG","XRA",1212440,1930,4.52698690244466,0,0.0441508575822075,-0.0829716325612124,"S","XRA"
"PXABCT","XRA",1101604,1573,7.20694550854935,0,-0.0323301952465729,-0.0545661822019305,"G1","XRA"
"PUUSXB","XRA",1889575,1937,6.74776073984891,0.00973763941627085,0.0340110495933506,-0.0342309564483507,"S","XRA"
"QWQDQZ","XRA",1266508,1646,7.93141456666677,0,0.0381172901337338,-0.0664344674137706,"S","XRA"
"DGLSLA","XRA",1233018,1882,8.80595417098534,0,-0.0137747688262252,-0.087366381914213,"G1","XRA"
"UHQSAW","XRA",1859536,2165,4.60458953201229,0,0.0257717634358908,-0.0344494373040387,"S","XRA"
"DLDSKT","XRA",168502,850,11.1345859396328,0.0178039429799053,-0.0362862294345091,-0.0540031774065729,"G1","XRA"
"JLJSJD","XRA",3070347,2642,5.74778681367285,0.0604166239190554,-0.0202920466636924,0.00489026779618541,"G2M","XRA"
"FEYTEV","XRA",276281,1152,12.3754438415961,0,-0.0730373855369855,-0.0171020808274401,"G1","XRA"
"VVRFXD","XRA",319693,1336,13.7206632613163,0,-0.0432295612541239,-0.00884443935274708,"G1","XRA"
"DJJMRE","XRA",1333686,2093,7.77124450582821,0.0170204980782583,-0.00643773941301348,-0.0506992448195767,"G1","XRA"
"OOBYLX","XRA",800955,2671,7.31476799570513,0.05081434038117,-0.0485209211748628,-0.0989088695824765,"G1","XRA"
"QRFKVT","XRA",1387689,1721,9.41197919706793,0,-0.00231928114905068,-0.0058684968418467,"G1","XRA"
"HTOBQT","XRA",1070231,1432,9.17829889061333,0,-0.0566165241122159,-0.0547549883268507,"G1","XRA"
"OWAHXT","XRA",1504620,2203,7.62272201619013,0,-0.0239260699599904,-0.081995421064455,"G1","XRA"
"XLRBDJ","XRA",1677179,2316,7.16369570570583,0.0113285463268977,-0.02764618041142,0.00121107663699896,"G2M","XRA"
"MULXCK","XRA",677892,1888,12.3441492155093,0,-0.0243876562003252,-0.0509988538576162,"G1","XRA"
"ZHSLXX","XRA",960610,1574,6.52054423751574,0,-0.0596515885331889,-0.0273717793306732,"G1","XRA"
"CIYHKH","XRA",1591311,1987,8.90762396539709,0.0109343805202126,-0.0542376544241376,-0.0901470511341279,"G1","XRA"
"HDISFP","XRA",1698660,2712,5.32084113359943,0.0966055596764508,-0.0370725041434421,-0.0977387295465685,"G1","XRA"
"IACWNL","XRA",824347,1490,7.20206417928372,0.0577426738982492,0.00708082131327382,-0.0154220739120524,"S","XRA"
"JUHJCA","XRA",925981,1488,5.77787233215368,0,0.0331748204952357,-0.0161742123497527,"S","XRA"
"YCHBJM","XRA",2155918,2514,4.15233789040214,0,0.0336092737333087,-0.0615478359561055,"S","XRA"
"YJESNK","XRA",61763,1111,10.2310444764665,0,-0.0489533581333975,-0.0622358656433434,"G1","XRA"
"ZGVXMF","XRA",2849533,2463,13.9591996302552,0,0.0383404533639516,0.001603731933829,"S","XRA"
"KTDUEE","XRA",1555305,2491,9.75770025814872,0.0844207406264366,-0.0210733325018166,-0.0575620473891079,"G1","XRA"
"MTRDVR","XRA",1441210,1966,9.88981480839017,0,-0.0825984980345756,-0.0353216857419861,"G1","XRA"
"LIKXJU","XRA",1005508,1596,8.72573863161705,0,-0.0609190366563091,0.0273894720541741,"G2M","XRA"
"IKIWIG","XRA",1442839,1901,9.56024892590234,0,0.0257059781837679,-0.0276928621496506,"S","XRA"
"YWHOKN","XRA",2297080,2264,12.913220262246,0,0.0200394323402377,-0.00946406029735161,"S","XRA"
"IQPBFY","XRA",995888,1542,7.41950902109474,0,-0.02391697951269,-0.0816541874833453,"G1","XRA"
"AKJWHG","XRA",281856,954,14.3356891462307,0,-0.0385620871436591,0.00460020096789567,"G2M","XRA"
"SEMDPM","XRA",137425,896,5.82354011278879,0,-0.0428557765680027,0.028363956349638,"G2M","XRA"
"SFIVFP","XRA",1096515,1770,12.626092666311,0.0327400901948446,0.0321572574945198,-0.0771887869690646,"S","XRA"
"CRRCDN","XRA",44203,367,9.62830577110151,0,-0.0261562668946945,-0.0234476974246695,"G1","XRA"
"UPLZCQ","XRA",1172140,2485,4.6584025798966,0.00179159486068217,-0.0210190570430929,-0.0346103893788439,"G1","XRA"
"TSZGRQ","XRA",24326,221,9.5453424319658,0,-0.0204330439821317,-0.013111792015044,"G1","XRA"
"RCKRSR","XRA",89313,914,5.879323278806,0,-0.0424429579222654,-0.0252682737265303,"G1","XRA"
"FNIQXP","XRA",1046077,1931,6.36779128113896,0,-0.0161992164902578,-0.0579121942705752,"G1","XRA"
"KVZNWO","XRA",1596157,2382,6.56113402378337,0.0356481223338306,-0.0501429634553386,-0.0584490549740548,"G1","XRA"
"PSILFR","XRA",820235,1550,8.38308533530025,0,-0.0603078953976202,-0.0329271280051705,"G1","XRA"
"JRPNNK","XRA",508995,2083,5.0640968968261,0.0176819025727168,-0.0207799115036653,-0.0515506687718987,"G1","XRA"
"OQDGWE","XRA",52652,340,11.5798070348705,0,-0.0265410535535751,-0.0206153851573388,"G1","XRA"
"FKVWTB","XRA",1202052,2293,8.29381757195196,0.0336091949433136,-0.019087048101635,-0.0821952445153286,"G1","XRA"
"DYCEKB","XRA",755053,1284,8.81289128047965,0,-0.0630171818938637,-0.0409634869770193,"G1","XRA"
"MHGBBL","XRA",530349,1907,8.20516301529747,0.054303864059327,0.0188422835959201,0.00708707664147985,"S","XRA"
"HYFYVQ","XRA",836465,1585,8.67424219782059,0,-0.00250911031672119,0.0127029482177079,"G2M","XRA"
"XXDKWR","XRA",1779483,2635,4.53620517869516,0.0182075355594855,-0.043339206810683,-0.0863355954639847,"G1","XRA"
"UOKTDG","XRA",826412,1516,6.97896448744694,0,0.0148442265058747,-0.0665247074043963,"S","XRA"
"FGHTXR","XRA",369036,2053,6.02488646094148,0.0130068611192404,0.0780864769869753,-0.0415129259535392,"S","XRA"
"QORPNZ","XRA",1740581,1757,8.13940862275298,0,-0.0677506627910496,-0.0633129871408949,"G1","XRA"
"CWWADE","XRA",712064,1247,10.8971946341902,0,-0.0453319488711393,-0.0588170027161908,"G1","XRA"
"BTXIRK","XRA",1040760,1576,9.27725892616934,0.0838810100311311,-0.060503681589208,-0.0360315464362963,"G1","XRA"
"LTZKPH","XRA",1156875,2078,1.1117017828201,0,-0.0371155670341109,0.00254647394991017,"G2M","XRA"
"MGHNPS","XRA",72501,465,13.8011889491179,0,0.0418755014254754,0.0589854335363549,"G2M","XRA"
"SZKDWF","XRA",973036,1717,11.6383155402267,0.0961937687814223,0.117975697993173,-0.0767589374222942,"S","XRA"
"XFCQLM","XRA",1402221,1861,7.7247452434388,0,-0.00150036100787843,-0.0537607285856736,"G1","XRA"
"RWVCYH","XRA",1065417,1767,7.47998201643112,0.00225263910750439,-0.0603333826405802,-0.0353824921222812,"G1","XRA"
"FEKTBQ","XRA",1233745,1992,7.11638142403819,0.0571430887257902,-0.027818309972971,-0.0314819358234039,"G1","XRA"
"VMLRPG","XRA",2065599,2499,4.08748261400204,0,-0.0044440919630449,-0.0018667993533362,"G1","XRA"
"KLMORL","XRA",971896,1963,7.46972927144468,0,-0.0779507000508205,-0.00149670903018248,"G1","XRA"
"GRUSSK","XRA",1318762,2039,5.56491618654465,0,-0.0210088590572463,-0.0517772962789414,"G1","XRA"
"IXGGAE","XRA",2005478,2508,5.58674789750872,0,0.0835399728823303,-0.0844800061085106,"S","XRA"
"MUEURP","XRA",221442,577,9.77998753623974,0,-0.031651531754046,-0.0327959456545167,"G1","XRA"
"SFWFTQ","XRA",120799,741,11.7724484474209,0.000827821422362768,0.0230595513105359,-0.0314152145957566,"S","XRA"
"SCIRBP","XRA",1276944,2230,5.07986254683056,0.0764324825520931,-0.0643276839044723,-0.0235816566918355,"G1","XRA"
"LATPPJ","XRA",1349147,2140,8.9255655610545,0,0.0215907793092429,-0.0191234484918914,"S","XRA"
"PDBGRA","XRA",696944,1346,8.12662136412682,0.00129135195941137,-0.0655372927349628,-0.0533825578847711,"G1","XRA"
"TJJOZB","XRA",753254,2328,6.54931802552658,0.0184532707426711,-0.0112885897867679,-0.0308857061460214,"G1","XRA"
"SOVQTS","XRA",416012,1146,7.76035306673846,0,-0.0543684822905763,0.070196414883686,"G2M","XRA"
"XFPLFW","XRA",1289658,2261,4.7351313293912,0,-0.0826248111761765,-0.0185888430010693,"G1","XRA"
"BRQVSB","XRA",230803,1284,7.50423521358041,0,-0.0469344333056339,-0.0506104580258994,"G1","XRA"
"UGGLCU","XRA",326390,1330,6.0243880020834,0,-0.0470408034329075,-0.0420990896308241,"G1","XRA"
"RVRTID","XRA",1005295,1746,10.8500489905948,0.0400877354408407,0.020513083227319,-0.0502131061585486,"S","XRA"
"IQMZGD","XRA",1997458,2252,5.95011259310584,0,0.00980911714067138,-0.0845600177435239,"S","XRA"
"ISUDMO","XRA",2270277,2684,4.9042473671715,0,0.0366277753142345,-0.0594728749030964,"S","XRA"
"FTHKER","XRA",1490427,2404,6.67043739814161,0.0232148236713371,-0.00577774860687169,-0.0897935672897481,"G1","XRA"
"FCLCKW","XRA",148437,594,12.6767584901339,0,-0.0325963124887361,-0.0396618706736382,"G1","XRA"
"PFNXLS","XRA",65783,580,7.41680981408571,0,-0.0373978839881684,-0.0157220841812873,"G1","XRA"
"IWDWLC","XRA",1398173,1929,2.42731049734189,0.0395516148573889,-0.0804610221582576,-0.044598548873529,"G1","XRA"
"NTJPCV","XRA",347094,1051,9.27443286256749,0,-0.0448032837918072,0.0132226813155745,"G2M","XRA"
"IOCIRK","XRA",132508,1391,9.35339753071513,0.0128294140731126,-0.00208949068110889,-0.00482610707976378,"G1","XRA"
"KTCVOQ","XRA",1202931,1951,5.47013918504054,0.00149634517690541,-0.0863121836737195,0.0214936357716078,"G2M","XRA"
"SETMYM","XRA",2302282,2617,5.67389225125332,0.00977291226704635,-0.0406603214406531,-0.0219412680289582,"G1","XRA"
"YXWFAJ","XRA",748767,2211,4.23389385483067,0.00600988024311969,-0.0155871510972069,-0.0923778009034954,"G1","XRA"
"KACRAF","XRA",75075,550,4.12254412254412,0,-0.0296606151139824,0.0413709994317018,"G2M","XRA"
"AWXYYN","XRA",117228,851,8.89804483570478,0,-0.0380611765130437,0.0091963134327238,"G2M","XRA"
"AHKAHB","XRA",35005,374,11.9297243250964,0,-0.0276963021407215,-0.0318639696195175,"G1","XRA"
"MFNWBI","XRA",31786,771,8.32127351664255,0,0.012849435211922,-0.0640687788080043,"S","XRA"
"GVFOJY","XRA",381279,1559,3.33351692592563,0.0149496825159529,-0.0164405491769057,-0.0312452075887795,"G1","XRA"
"CNCHRD","XRA",674891,1497,6.66403908186655,0.0386729116257292,-0.0148362298671244,-0.0263178086783973,"G1","XRA"
"ZRJGYU","XRA",1615149,2754,3.54716499839953,0,-0.0593007614267604,-0.0507077954129875,"G1","XRA"
"VBWYFZ","XRA",1927558,2915,3.64243254937076,0.0456536197613768,-0.0142315875246729,-0.0709837723471424,"G1","XRA"
"FQLWMX","XRA",45784,488,9.57539751878385,0,-0.0284950726391679,-0.0353794921972164,"G1","XRA"
"FHSBAY","XRA",450011,1260,9.8957581036908,0.004666552595381,0.0133456096288111,-0.0596299726147715,"S","XRA"
"XLXAET","XRA",33502,393,13.5932183153245,0,-0.0387971443380333,-0.0269740471983231,"G1","XRA"
"FEDZAZ","XRA",77475,408,11.1816715069377,0,-0.0290186431050635,0.0562543334923065,"G2M","XRA"
"BMSCEI","XRA",1085776,1823,8.96906912659701,0,0.0985798911905898,-0.0168008273012103,"S","XRA"
"VODCST","XRA",84329,468,10.5918485930107,0,-0.0279368511326646,-0.025469258515542,"G1","XRA"
"EQQFGL","XRA",927752,1469,7.09629297484673,0.002802473074701,-0.00130255780446876,-0.0669966927706441,"G1","XRA"
"JLBXGK","XRA",2637900,2967,5.85480874938398,0.0106903218469237,-0.0542564340877453,-0.0428258958090447,"G1","XRA"
"SDLGNR","XRA",595187,1816,4.34737317851364,0.00722462016139465,-0.0318645447823437,-0.0590410481553342,"G1","XRA"
"PPDKSD","XRA",22693,359,9.42140748248358,0,-0.0141420528563145,-0.0226424755466843,"G1","XRA"
"JNGWTV","XRA",844252,2085,4.22042233835395,0.0768727820603327,0.068846007394693,-0.0765290929287587,"S","XRA"
"AIGKSY","XRA",1165922,1732,7.05175817936363,0,-0.0423319018433858,-0.0709474380916677,"G1","XRA"
"UZXOMS","XRA",415836,1189,9.6872324666455,0,0.0298690336241558,-0.0639302334999247,"S","XRA"
"WGYBVD","XRA",257786,777,10.1246770577145,0,-0.0498822572502047,-0.0640632254880052,"G1","XRA"
"VACRVS","XRA",66444,472,11.444223707182,0,-0.0241913743210451,-0.0364916906939558,"G1","XRA"
"GZTTFK","XRA",543502,1545,8.12177324094483,0,-0.0636640739949915,-0.000963904024909368,"G1","XRA"
"YWWUYV","XRA",29853,407,14.2732723679362,0,-0.0364056317279603,-0.042542296375155,"G1","XRA"
"GFOGGO","XRA",63332,624,6.85119686730247,0,-0.0415081026584497,-0.0502538816162804,"G1","XRA"
"MARVDG","XRA",299926,1587,11.9929582630382,0.04901208964878,-0.00915137713042401,-0.0372361403051771,"G1","XRA"
"EDVASQ","XRA",331347,1227,5.81595728948806,0,-0.0520224081331273,-0.0727826146254912,"G1","XRA"
"HMYQRU","XRA",433952,1619,8.83945689845882,0.0481620087014232,-0.0668567471759025,-0.0267050683355185,"G1","XRA"
"QGGIHC","XRA",295223,1619,6.6322745856522,0,-0.0373348635619676,-0.0173540743015402,"G1","XRA"
"PTOQKP","XRA",311255,1550,6.99105235257265,0,-0.0232881753456624,-0.066410882870827,"G1","XRA"
"ANARHU","XRA",362499,1072,14.8143856948571,0.00193103980976499,-0.0540977465336546,-0.0143048947089151,"G1","XRA"
"RKUIBY","XRA",1441933,2411,3.97036478116528,0,0.0138316615415531,-0.040614244526172,"S","XRA"
"RGKESN","XRA",217356,996,5.95796757393401,0,-0.0521789925418938,-0.0531295889727837,"G1","XRA"
"UUPRXS","XRA",45870,457,7.80248528449967,0,-0.0326764872673386,-0.0480925220758106,"G1","XRA"
"BDDMUO","XRA",459267,1518,10.2367468161222,0,0.00928131964691116,-0.0325537566064924,"S","XRA"
"KYDESJ","XRA",355778,1246,11.3309423292053,0,-0.0537161473421707,-0.0647446414587063,"G1","XRA"
"DTNAKS","XRA",581204,1683,9.04914625501545,0,-0.0671962911521506,-0.0677073866898393,"G1","XRA"
